"FromFunction","FromEntry","FromAddress","ToAddress","ToSymbol","RefType","DataType","Value"
"FUN_0125ed60","0125ed60","0125eea0","01ae837c","s_ACCESSORY_ENCHANT_ENCHANTMENT_01ae837c","DATA","string","ACCESSORY_ENCHANT_ENCHANTMENT"
"FUN_0125ed60","0125ed60","0125ef62","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_0125ed60","0125ed60","0125ef68","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_0125ed60","0125ed60","0125efd9","019ec8ec","PTR_fmaxf_019ec8ec","READ","pointer","76b78a90"
"FUN_0125ed60","0125ed60","0125f02d","01ae83e0","s_Accessory\Enchant\Enchant_Enchan_01ae83e0","DATA","string","Accessory\Enchant\Enchant_EnchantBtn.tga"
"FUN_0125ed60","0125ed60","0125f06f","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_0125ed60","0125ed60","0125f079","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_0125ed60","0125ed60","0125f07e","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ed60","0125ed60","0125f08a","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_0125ed60","0125ed60","0125f0b8","01ae837c","s_ACCESSORY_ENCHANT_ENCHANTMENT_01ae837c","DATA","string","ACCESSORY_ENCHANT_ENCHANTMENT"
"FUN_0125ed60","0125ed60","0125f16f","01ad561c","s_System\Ch_Close.tga_01ad561c","DATA","string","System\Ch_Close.tga"
"FUN_0125ed60","0125ed60","0125f1ae","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f1d0","0125f1d0","0125f1ed","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0125f1d0","0125f1d0","0125f1f8","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0125f1d0","0125f1d0","0125f208","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f1d0","0125f1d0","0125f32c","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_0125f1d0","0125f1d0","0125f332","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_0125f1d0","0125f1d0","0125f387","01ae673c","DAT_01ae673c","DATA","undefined4","0x122b370"
"FUN_0125f1d0","0125f1d0","0125f42c","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f450","0125f450","0125f46d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0125f450","0125f450","0125f478","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0125f450","0125f450","0125f488","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f450","0125f450","0125f5a9","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_0125f450","0125f450","0125f5af","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_0125f450","0125f450","0125f604","01ae673c","DAT_01ae673c","DATA","undefined4","0x122b370"
"FUN_0125f450","0125f450","0125f6ac","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f6e0","0125f6e0","0125f6fd","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0125f6e0","0125f6e0","0125f70a","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0125f6e0","0125f6e0","0125f715","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f6e0","0125f6e0","0125f7f9","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_0125f6e0","0125f6e0","0125f837","0125f9ac","switchD_0125f837::switchdataD_0125f9ac","DATA","pointer","0125f83e"
"FUN_0125f6e0","0125f6e0","0125f859","01af3694","s_system\Accessory\Digivice.nif_01af3694","DATA","string","system\Accessory\Digivice.nif"
"FUN_0125f6e0","0125f6e0","0125f87b","01af36b4","s_system\Accessory\Ring.nif_01af36b4","DATA","string","system\Accessory\Ring.nif"
"FUN_0125f6e0","0125f6e0","0125f89d","01af3654","s_system\Accessory\Necklace.nif_01af3654","DATA","string","system\Accessory\Necklace.nif"
"FUN_0125f6e0","0125f6e0","0125f8bf","01af3674","s_system\Accessory\Earring.nif_01af3674","DATA","string","system\Accessory\Earring.nif"
"FUN_0125f6e0","0125f6e0","0125f8e6","01b02a20","DAT_01b02a20","READ","undefined4","0x44480000"
"FUN_0125f6e0","0125f6e0","0125f95d","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_0125f6e0","0125f6e0","0125f969","01ae8424","s_System\JewelSuccess.wav_01ae8424","DATA","string","System\JewelSuccess.wav"
"FUN_0125f6e0","0125f6e0","0125f977","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_0125f6e0","0125f6e0","0125f97d","01ae8424","s_System\JewelSuccess.wav_01ae8424","DATA","string","System\JewelSuccess.wav"
"FUN_0125f6e0","0125f6e0","0125f987","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_0125f6e0","0125f6e0","0125f98d","01ae8424","s_System\JewelSuccess.wav_01ae8424","DATA","string","System\JewelSuccess.wav"
"FUN_0125f6e0","0125f6e0","0125f999","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f9f0","0125f9f0","0125fa0d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0125f9f0","0125f9f0","0125fa18","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0125f9f0","0125f9f0","0125fa28","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125f9f0","0125f9f0","0125fa90","01ae65dc","s_Control_G\ComboBox\Combo2.tga_01ae65dc","DATA","string","Control_G\ComboBox\Combo2.tga"
"FUN_0125f9f0","0125f9f0","0125fb8d","01ae661c","s_Control_G\Popup\ON2Dlg_01ae661c","DATA","string","Control_G\Popup\ON2Dlg"
"FUN_0125f9f0","0125f9f0","0125fbe1","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_0125f9f0","0125f9f0","0125fbf4","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_0125f9f0","0125f9f0","0125fbfc","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_0125f9f0","0125f9f0","0125fc02","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_0125f9f0","0125f9f0","0125fc1f","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_0125f9f0","0125f9f0","0125fc24","01ad36a8","s_Talk\Common_Seletbar.tga_01ad36a8","DATA","string","Talk\Common_Seletbar.tga"
"FUN_0125f9f0","0125f9f0","0125fc4a","01ad36a8","s_Talk\Common_Seletbar.tga_01ad36a8","DATA","string","Talk\Common_Seletbar.tga"
"FUN_0125f9f0","0125f9f0","0125fc4f","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_0125f9f0","0125f9f0","0125fcc1","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_0125f9f0","0125f9f0","0125fd31","01ad7b14","s_SealMaster\dropdown_list_0_01ad7b14","DATA","string","SealMaster\dropdown_list_0"
"FUN_0125f9f0","0125f9f0","0125fd7f","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125fda0","0125fda0","0125fdbd","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0125fda0","0125fda0","0125fdc8","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0125fda0","0125fda0","0125fdd8","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125fda0","0125fda0","0125fe96","01b02744","DAT_01b02744","READ","undefined4","0x3f7ae148"
"FUN_0125fda0","0125fda0","0125ffbc","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125ffe0","0125ffe0","0125fffd","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0125ffe0","0125ffe0","0126000a","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0125ffe0","0125ffe0","01260015","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0125ffe0","0125ffe0","01260074","01260b80","switchD_01260074::switchdataD_01260b80","DATA","pointer","012600c5"
"FUN_0125ffe0","0125ffe0","01260092","01260cf8","switchD_01260099::switchdataD_01260cf8","DATA","byte","0x0"
"FUN_0125ffe0","0125ffe0","01260099","01260c78","switchD_01260099::switchdataD_01260c78","DATA","pointer","0126013c"
"FUN_0125ffe0","0125ffe0","012600b7","01260dec","switchD_012600be::switchdataD_01260dec","DATA","byte","0x0"
"FUN_0125ffe0","0125ffe0","012600be","01260d6c","switchD_012600be::switchdataD_01260d6c","DATA","pointer","0126013c"
"FUN_0125ffe0","0125ffe0","012600c5","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012600da","01ae7ccc","s_COMMON_TXT_ATTACK_01ae7ccc","DATA","string","COMMON_TXT_ATTACK"
"FUN_0125ffe0","0125ffe0","0126010d","01ae840c","u_[_%s_+_%d_]_01ae840c","DATA","unicode","[ %s + %d ]"
"FUN_0125ffe0","0125ffe0","0126012e","01260ee0","switchD_01260135::switchdataD_01260ee0","DATA","byte","0x0"
"FUN_0125ffe0","0125ffe0","01260135","01260e60","switchD_01260135::switchdataD_01260e60","DATA","pointer","0126013c"
"FUN_0125ffe0","0125ffe0","0126013c","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260151","01ae7d20","s_COMMON_TXT_DEFENSE_01ae7d20","DATA","string","COMMON_TXT_DEFENSE"
"FUN_0125ffe0","0125ffe0","0126017d","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260192","01ae7d0c","s_COMMON_TXT_MAX_HP_01ae7d0c","DATA","string","COMMON_TXT_MAX_HP"
"FUN_0125ffe0","0125ffe0","012601c1","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012601d6","01ae7d48","s_COMMON_TXT_MAX_DS_01ae7d48","DATA","string","COMMON_TXT_MAX_DS"
"FUN_0125ffe0","0125ffe0","01260205","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","0126021a","01ae7d34","s_COMMON_TXT_SKILLAP_01ae7d34","DATA","string","COMMON_TXT_SKILLAP"
"FUN_0125ffe0","0125ffe0","01260249","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260269","01ae7d78","s_COMMON_TXT_ATTRIBUTEAP_01ae7d78","DATA","string","COMMON_TXT_ATTRIBUTEAP"
"FUN_0125ffe0","0125ffe0","0126029c","01ae845c","u_[_%s_+_%.2f_]_01ae845c","DATA","unicode","[ %s + %.2f ]"
"FUN_0125ffe0","0125ffe0","012602a6","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012602c6","01ae7d90","s_COMMON_TXT_CRITICAL_01ae7d90","DATA","string","COMMON_TXT_CRITICAL"
"FUN_0125ffe0","0125ffe0","012602f2","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012602fa","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","0126031a","01ae7de0","s_COMMON_TXT_CRITICAL_DAMAGE_01ae7de0","DATA","string","COMMON_TXT_CRITICAL_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260349","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260351","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260371","01ac5194","s_COMMON_TXT_ATTACK_SPEED_01ac5194","DATA","string","COMMON_TXT_ATTACK_SPEED"
"FUN_0125ffe0","0125ffe0","012603a0","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012603c0","01ae7dfc","s_COMMON_TXT_AVOID_01ae7dfc","DATA","string","COMMON_TXT_AVOID"
"FUN_0125ffe0","0125ffe0","012603ef","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","0126040f","01ac523c","s_COMMON_TXT_BLOCK_01ac523c","DATA","string","COMMON_TXT_BLOCK"
"FUN_0125ffe0","0125ffe0","0126043e","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260453","01ae7e48","s_COMMON_TXT_HIT_RATE_01ae7e48","DATA","string","COMMON_TXT_HIT_RATE"
"FUN_0125ffe0","0125ffe0","01260482","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","0126048a","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012604aa","01ae7e34","s_COMMON_TXT_AP_RATIO_01ae7e34","DATA","string","COMMON_TXT_AP_RATIO"
"FUN_0125ffe0","0125ffe0","012604d9","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012604e1","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260501","01ae7e5c","s_COMMON_TXT_DP_RATIO_01ae7e5c","DATA","string","COMMON_TXT_DP_RATIO"
"FUN_0125ffe0","0125ffe0","01260530","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260538","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260558","01ae7ea8","s_COMMON_TXT_MAX_HP_RATIO_01ae7ea8","DATA","string","COMMON_TXT_MAX_HP_RATIO"
"FUN_0125ffe0","0125ffe0","01260587","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","0126058f","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012605af","01ae7e90","s_COMMON_TXT_MAX_DS_RATIO_01ae7e90","DATA","string","COMMON_TXT_MAX_DS_RATIO"
"FUN_0125ffe0","0125ffe0","012605de","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012605e6","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260606","01ae7edc","s_COMMON_TXT_SKILL_AP_RATIO_01ae7edc","DATA","string","COMMON_TXT_SKILL_AP_RATIO"
"FUN_0125ffe0","0125ffe0","01260635","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","0126063d","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","0126065d","01ae7ec0","s_COMMON_TXT_FINAL_AP_RATIO_01ae7ec0","DATA","string","COMMON_TXT_FINAL_AP_RATIO"
"FUN_0125ffe0","0125ffe0","0126068c","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260694","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012606b4","01ac5900","s_COMMON_TXT_DATA_ATTRIBUTE_DAMAGE_01ac5900","DATA","string","COMMON_TXT_DATA_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","012606e3","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012606eb","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","0126070b","01ac5924","s_COMMON_TXT_VACCINE_ATTRIBUTE_DAM_01ac5924","DATA","string","COMMON_TXT_VACCINE_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","0126073a","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260742","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260762","01ac5948","s_COMMON_TXT_VIRUS_ATTRIBUTE_DAMAG_01ac5948","DATA","string","COMMON_TXT_VIRUS_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260791","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260799","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012607b9","01ac596c","s_COMMON_TXT_UNKNOWN_ATTRIBUTE_DAM_01ac596c","DATA","string","COMMON_TXT_UNKNOWN_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","012607e8","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012607f0","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260810","01ac577c","s_COMMON_TXT_ICE_ATTRIBUTE_DAMAGE_01ac577c","DATA","string","COMMON_TXT_ICE_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","0126083f","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260847","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260867","01ac579c","s_COMMON_TXT_WATER_ATTRIBUTE_DAMAG_01ac579c","DATA","string","COMMON_TXT_WATER_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260896","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","0126089e","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012608be","01ac57c0","s_COMMON_TXT_FIRE_ATTRIBUTE_DAMAGE_01ac57c0","DATA","string","COMMON_TXT_FIRE_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","012608ed","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012608f5","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260915","01ac57e4","s_COMMON_TXT_EARTH_ATTRIBUTE_DAMAG_01ac57e4","DATA","string","COMMON_TXT_EARTH_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260944","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","0126094c","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","0126096c","01ac5808","s_COMMON_TXT_WIND_ATTRIBUTE_DAMAGE_01ac5808","DATA","string","COMMON_TXT_WIND_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","0126099b","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012609a3","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","012609c3","01ac582c","s_COMMON_TXT_WOOD_ATTRIBUTE_DAMAGE_01ac582c","DATA","string","COMMON_TXT_WOOD_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","012609f2","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","012609fa","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260a1a","01ac5850","s_COMMON_TXT_LIGHT_ATTRIBUTE_DAMAG_01ac5850","DATA","string","COMMON_TXT_LIGHT_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260a49","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260a51","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260a71","01ac5874","s_COMMON_TXT_DARKNESS_ATTRIBUTE_DA_01ac5874","DATA","string","COMMON_TXT_DARKNESS_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260aa0","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260aa8","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260ac8","01ac589c","s_COMMON_TXT_THUNDER_ATTRIBUTE_DAM_01ac589c","DATA","string","COMMON_TXT_THUNDER_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260af4","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_0125ffe0","0125ffe0","01260afc","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_0125ffe0","0125ffe0","01260b1c","01ac58c0","s_COMMON_TXT_STEEL_ATTRIBUTE_DAMAG_01ac58c0","DATA","string","COMMON_TXT_STEEL_ATTRIBUTE_DAMAGE"
"FUN_0125ffe0","0125ffe0","01260b4f","01ae843c","u_[_%s_+_%5.2f_]_01ae843c","DATA","unicode","[ %s + %5.2f ]"
"FUN_0125ffe0","0125ffe0","01260b6a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01267070","01267070","01267073","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01267070","01267070","012670f7","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_01267280","01267280","012673f8","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_01267280","01267280","01267404","01ae83c0","s_System\interface_person_01.wav_01ae83c0","DATA","string","System\interface_person_01.wav"
"FUN_01267280","01267280","01267412","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_01267280","01267280","01267418","01ae83c0","s_System\interface_person_01.wav_01ae83c0","DATA","string","System\interface_person_01.wav"
"FUN_01267280","01267280","01267422","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_01267280","01267280","01267428","01ae83c0","s_System\interface_person_01.wav_01ae83c0","DATA","string","System\interface_person_01.wav"
"FUN_01267440","01267440","01267479","019ec8ec","PTR_fmaxf_019ec8ec","READ","pointer","76b78a90"
"FUN_01267760","01267760","01267760","01bfe470","DAT_01bfe470","READ","undefined4","0x0"
"FUN_01267810","01267810","01267813","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012678d0","012678d0","012678de","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_012678d0","012678d0","012678ec","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01267970","01267970","01267979","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01267970","01267970","012679bd","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_01267970","01267970","01267a0b","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_01267a60","01267a60","01267aaa","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01267a60","01267a60","01267ab0","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01267bd0","01267bd0","01267bda","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01267bd0","01267bd0","01267be7","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01267bd0","01267bd0","01267bf7","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01267bd0","01267bd0","01267bff","01bc07f0","DAT_01bc07f0","READ","undefined4","0x300"
"FUN_01267bd0","01267bd0","01267c0e","01bc07ec","DAT_01bc07ec","READ","undefined4","0x400"
"FUN_01267bd0","01267bd0","01267c3b","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01267bd0","01267bd0","01267c43","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01267bd0","01267bd0","01267c9c","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_01267bd0","01267bd0","01267ca4","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_01267bd0","01267bd0","01267cb6","01ad7e6c","s_SeasonPass\Pass_ExpPopup_bg.png_01ad7e6c","DATA","string","SeasonPass\Pass_ExpPopup_bg.png"
"FUN_01267bd0","01267bd0","01267ce0","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01267bd0","01267bd0","01267cfe","01ae8958","s_ACCESSORY_ENCHANT_RESULT_01ae8958","DATA","string","ACCESSORY_ENCHANT_RESULT"
"FUN_01267bd0","01267bd0","01267d7d","01ae893c","s_Random_box\bar_arrow.png_01ae893c","DATA","string","Random_box\bar_arrow.png"
"FUN_01267bd0","01267bd0","01267d9f","01ae83e0","s_Accessory\Enchant\Enchant_Enchan_01ae83e0","DATA","string","Accessory\Enchant\Enchant_EnchantBtn.tga"
"FUN_01267bd0","01267bd0","01267de7","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_01267bd0","01267bd0","01267df1","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_01267bd0","01267bd0","01267df6","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01267bd0","01267bd0","01267e02","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_01267bd0","01267bd0","01267e30","01ae8974","s_SECONDPASSWORD_STRING_CONFIRM_01ae8974","DATA","string","SECONDPASSWORD_STRING_CONFIRM"
"FUN_01267bd0","01267bd0","01267ecd","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01267ef0","01267ef0","01267efa","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01267ef0","01267ef0","01267f07","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01267ef0","01267ef0","01267f17","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01267ef0","01267ef0","0126805a","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_01267ef0","01267ef0","0126805f","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_01267ef0","01267ef0","01268075","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_01267ef0","01267ef0","012681ce","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_01267ef0","01267ef0","012681d3","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_01267ef0","01267ef0","012681e9","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_01267ef0","01267ef0","012682cf","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_01267ef0","01267ef0","012682e0","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128392d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01283910","01283910","0128393a","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01283910","01283910","01283945","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01283964","0128795c","switchD_01283964::switchdataD_0128795c","DATA","pointer","0128406d"
"FUN_01283910","01283910","01283a22","01ae979c","s_MainMenuUI_01ae979c","DATA","string","MainMenuUI"
"FUN_01283910","01283910","01283a3d","01ad34dc","DAT_01ad34dc","READ","undefined4","0x10b92b0"
"FUN_01283910","01283910","01283a58","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01283b13","01ae97b8","s_QuickMenuUI_01ae97b8","DATA","string","QuickMenuUI"
"FUN_01283910","01283910","01283b2e","01ad35f0","DAT_01ad35f0","READ","undefined4","0x10bab40"
"FUN_01283910","01283910","01283b49","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01283bc2","01ae97a8","s_QuickSubMenuUI_01ae97a8","DATA","string","QuickSubMenuUI"
